L 603f98,4 hit 
S 643850,4 hit 
L 603f9c,4 hit 
S 6438d0,4 hit 
L 604000,4 miss eviction 
S 643554,4 hit 
L 604004,4 hit 
S 6435d4,4 hit 
L 604008,4 hit 
S 643654,4 hit 
L 60400c,4 hit 
S 6436d4,4 hit 
L 604010,4 hit 
S 643754,4 hit 
L 604014,4 hit 
S 6437d4,4 hit 
L 604018,4 hit 
S 643854,4 hit 
L 60401c,4 hit 
S 6438d4,4 hit 
L 604080,4 miss eviction 
S 643558,4 hit 
L 604084,4 hit 
S 6435d8,4 hit 
L 604088,4 hit 
S 643658,4 hit 
L 60408c,4 hit 
S 6436d8,4 hit 
L 604090,4 hit 
S 643758,4 hit 
L 604094,4 hit 
S 6437d8,4 hit 
L 604098,4 hit 
S 643858,4 hit 
L 60409c,4 hit 
S 6438d8,4 hit 
L 604100,4 miss eviction 
S 64355c,4 hit 
L 604104,4 hit 
S 6435dc,4 hit 
L 604108,4 hit 
S 64365c,4 hit 
L 60410c,4 hit 
S 6436dc,4 hit 
L 604110,4 hit 
S 64375c,4 hit 
L 604114,4 hit 
S 6437dc,4 hit 
L 604118,4 hit 
S 64385c,4 hit 
L 60411c,4 hit 
S 6438dc,4 hit 
L 643540,4 hit 
L 643d80,4 miss eviction 
S 643540,4 hit 
S 643d80,4 hit 
L 643544,4 hit 
L 643d84,4 hit 
S 643544,4 hit 
S 643d84,4 hit 
L 643548,4 hit 
L 643d88,4 hit 
S 643548,4 hit 
S 643d88,4 hit 
L 64354c,4 hit 
L 643d8c,4 hit 
S 64354c,4 hit 
S 643d8c,4 hit 
L 643550,4 hit 
L 643d90,4 hit 
S 643550,4 hit 
S 643d90,4 hit 
L 643554,4 hit 
L 643d94,4 hit 
S 643554,4 hit 
S 643d94,4 hit 
L 643558,4 hit 
L 643d98,4 hit 
S 643558,4 hit 
S 643d98,4 hit 
L 64355c,4 hit 
L 643d9c,4 hit 
S 64355c,4 hit 
S 643d9c,4 hit 
L 6435c0,4 hit 
L 643e00,4 miss eviction 
S 6435c0,4 hit 
S 643e00,4 hit 
L 6435c4,4 hit 
L 643e04,4 hit 
S 6435c4,4 hit 
S 643e04,4 hit 
L 6435c8,4 hit 
L 643e08,4 hit 
S 6435c8,4 hit 
S 643e08,4 hit 
L 6435cc,4 hit 
L 643e0c,4 hit 
S 6435cc,4 hit 
S 643e0c,4 hit 
L 6435d0,4 hit 
L 643e10,4 hit 
S 6435d0,4 hit 
S 643e10,4 hit 
L 6435d4,4 hit 
L 643e14,4 hit 
S 6435d4,4 hit 
S 643e14,4 hit 
L 6435d8,4 hit 
L 643e18,4 hit 
S 6435d8,4 hit 
S 643e18,4 hit 
L 6435dc,4 hit 
L 643e1c,4 hit 
S 6435dc,4 hit 
S 643e1c,4 hit 
L 643640,4 hit 
L 643e80,4 miss eviction 
S 643640,4 hit 
S 643e80,4 hit 
L 643644,4 hit 
L 643e84,4 hit 
S 643644,4 hit 
S 643e84,4 hit 
L 643648,4 hit 
L 643e88,4 hit 
S 643648,4 hit 
S 643e88,4 hit 
L 64364c,4 hit 
L 643e8c,4 hit 
S 64364c,4 hit 
S 643e8c,4 hit 
L 643650,4 hit 
L 643e90,4 hit 
S 643650,4 hit 
S 643e90,4 hit 
L 643654,4 hit 
L 643e94,4 hit 
S 643654,4 hit 
S 643e94,4 hit 
L 643658,4 hit 
L 643e98,4 hit 
S 643658,4 hit 
S 643e98,4 hit 
L 64365c,4 hit 
L 643e9c,4 hit 
S 64365c,4 hit 
S 643e9c,4 hit 
L 6436c0,4 hit 
L 643f00,4 miss eviction 
S 6436c0,4 hit 
S 643f00,4 hit 
L 6436c4,4 hit 
L 643f04,4 hit 
S 6436c4,4 hit 
S 643f04,4 hit 
L 6436c8,4 hit 
L 643f08,4 hit 
S 6436c8,4 hit 
S 643f08,4 hit 
L 6436cc,4 hit 
L 643f0c,4 hit 
S 6436cc,4 hit 
S 643f0c,4 hit 
L 6436d0,4 hit 
L 643f10,4 hit 
S 6436d0,4 hit 
S 643f10,4 hit 
L 6436d4,4 hit 
L 643f14,4 hit 
S 6436d4,4 hit 
S 643f14,4 hit 
L 6436d8,4 hit 
L 643f18,4 hit 
S 6436d8,4 hit 
S 643f18,4 hit 
L 6436dc,4 hit 
L 643f1c,4 hit 
S 6436dc,4 hit 
S 643f1c,4 hit 
L 643740,4 hit 
L 643f80,4 miss eviction 
S 643740,4 hit 
S 643f80,4 hit 
L 643744,4 hit 
L 643f84,4 hit 
S 643744,4 hit 
S 643f84,4 hit 
L 643748,4 hit 
L 643f88,4 hit 
S 643748,4 hit 
S 643f88,4 hit 
L 64374c,4 hit 
L 643f8c,4 hit 
S 64374c,4 hit 
S 643f8c,4 hit 
L 643750,4 hit 
L 643f90,4 hit 
S 643750,4 hit 
S 643f90,4 hit 
L 643754,4 hit 
L 643f94,4 hit 
S 643754,4 hit 
S 643f94,4 hit 
L 643758,4 hit 
L 643f98,4 hit 
S 643758,4 hit 
S 643f98,4 hit 
L 64375c,4 hit 
L 643f9c,4 hit 
S 64375c,4 hit 
S 643f9c,4 hit 
L 6437c0,4 hit 
L 644000,4 miss eviction 
S 6437c0,4 hit 
S 644000,4 hit 
L 6437c4,4 hit 
L 644004,4 hit 
S 6437c4,4 hit 
S 644004,4 hit 
L 6437c8,4 hit 
L 644008,4 hit 
S 6437c8,4 hit 
S 644008,4 hit 
L 6437cc,4 hit 
L 64400c,4 hit 
S 6437cc,4 hit 
S 64400c,4 hit 
L 6437d0,4 hit 
L 644010,4 hit 
S 6437d0,4 hit 
S 644010,4 hit 
L 6437d4,4 hit 
L 644014,4 hit 
S 6437d4,4 hit 
S 644014,4 hit 
L 6437d8,4 hit 
L 644018,4 hit 
S 6437d8,4 hit 
S 644018,4 hit 
L 6437dc,4 hit 
L 64401c,4 hit 
S 6437dc,4 hit 
S 64401c,4 hit 
L 643840,4 hit 
L 644080,4 miss eviction 
S 643840,4 hit 
S 644080,4 hit 
L 643844,4 hit 
L 644084,4 hit 
S 643844,4 hit 
S 644084,4 hit 
L 643848,4 hit 
L 644088,4 hit 
S 643848,4 hit 
S 644088,4 hit 
L 64384c,4 hit 
L 64408c,4 hit 
S 64384c,4 hit 
S 64408c,4 hit 
L 643850,4 hit 
L 644090,4 hit 
S 643850,4 hit 
S 644090,4 hit 
L 643854,4 hit 
L 644094,4 hit 
S 643854,4 hit 
S 644094,4 hit 
L 643858,4 hit 
L 644098,4 hit 
S 643858,4 hit 
S 644098,4 hit 
L 64385c,4 hit 
L 64409c,4 hit 
S 64385c,4 hit 
S 64409c,4 hit 
L 6438c0,4 hit 
L 644100,4 miss eviction 
S 6438c0,4 hit 
S 644100,4 hit 
L 6438c4,4 hit 
L 644104,4 hit 
S 6438c4,4 hit 
S 644104,4 hit 
L 6438c8,4 hit 
L 644108,4 hit 
S 6438c8,4 hit 
S 644108,4 hit 
L 6438cc,4 hit 
L 64410c,4 hit 
S 6438cc,4 hit 
S 64410c,4 hit 
L 6438d0,4 hit 
L 644110,4 hit 
S 6438d0,4 hit 
S 644110,4 hit 
L 6438d4,4 hit 
L 644114,4 hit 
S 6438d4,4 hit 
S 644114,4 hit 
L 6438d8,4 hit 
L 644118,4 hit 
S 6438d8,4 hit 
S 644118,4 hit 
L 6438dc,4 hit 
L 64411c,4 hit 
S 6438dc,4 hit 
S 64411c,4 hit 

S 68312d,1 miss eviction 
hits:2290 misses:275 evictions:243
